"CS102001","REFNIS2001","SECTOR","COMMUNE"
"56049B00-","56049","MERBES-SAINTE-MARIE-CENTRE","MERBES-LE-CHATEAU"
"56049B01-","56049","LE CORON","MERBES-LE-CHATEAU"
"56049B09-","56049","MERBES-SAINTE-MARIE HAB. DISP.","MERBES-LE-CHATEAU"
"56049C00-","56049","LABUISSIERE-CENTRE","MERBES-LE-CHATEAU"
"56049C01-","56049","SAMBRE-RIVE-SUD.","MERBES-LE-CHATEAU"
"56049C082","56049","CARRIERES","MERBES-LE-CHATEAU"
"56049C091","56049","LABUISSIERE-HABITATIONS DISP.","MERBES-LE-CHATEAU"
"56049D000","56049","FONTAINE-VALMONT-CENTRE","MERBES-LE-CHATEAU"
"56049D01-","56049","FONTAINE HAUTE","MERBES-LE-CHATEAU"
"56049D082","56049","LA ROCHELLE","MERBES-LE-CHATEAU"
"56049D091","56049","FONTAINE-VALMONT-HAB. DISP.","MERBES-LE-CHATEAU"
"56051A00-","56051","MOMIGNIES-CENTRE","MOMIGNIES"
"56051A010","56051","MOMIGNIES-CENTRE SUD","MOMIGNIES"
"56051A08-","56051","THIERACHE","MOMIGNIES"
"56051A090","56051","MOMIGNIES - HAB. DISP.- NORD","MOMIGNIES"
"56051B000","56051","MACON-CENTRE","MOMIGNIES"
"56051B013","56051","HAIES DE MACON","MOMIGNIES"
"56051B082","56051","BOIS DE MACON","MOMIGNIES"
"56051B091","56051","MACON - HABITATIONS DISPERSEES","MOMIGNIES"
"56051C00-","56051","MONCEAU-IMBRECHIES-CENTRE","MOMIGNIES"
"56051C082","56051","BOIS DE MONCEAU","MOMIGNIES"
"56051C091","56051","MONCEAU-IMBRECHIES - HAB.DISP.","MOMIGNIES"
"56051D00-","56051","SELOIGNES-CENTRE","MOMIGNIES"
"56051D09-","56051","SELOIGNES - HAB. DISP.-  OUEST","MOMIGNIES"
"56051D10-","56051","LA SABOTERIE","MOMIGNIES"
"56051D19-","56051","LA FOURCHINEE - BOIS","MOMIGNIES"
"56051D20-","56051","BOUT D'EN HAUT","MOMIGNIES"
"56051D29-","56051","LES QUEWETTES-LES TAILLETTES","MOMIGNIES"
"56051E002","56051","FORGE-PHILIPPE-CENTRE","MOMIGNIES"
"56051E081","56051","VIEUX GAUCHY","MOMIGNIES"
"56051E09-","56051","POUILLETTE EST","MOMIGNIES"
"56051F00-","56051","MACQUENOISE-CENTRE","MOMIGNIES"
"56051F08-","56051","FOUR MATOT","MOMIGNIES"
"56051F09-","56051","BERTIGNON - ERMITAGE","MOMIGNIES"
"56051G00-","56051","BEAUWELZ-CENTRE","MOMIGNIES"
"56051G09-","56051","BEAUWELZ - HABITATIONS DISP.","MOMIGNIES"
"56078A00-","56078","THUIN-CENTRE","THUIN"
"56078A01-","56078","LES TRIEUX - LE BERCEAU","THUIN"
"56078A02-","56078","STATION - LA PIRAILLE","THUIN"
"56078A03-","56078","STATION NORD","THUIN"
"56078A043","56078","LES HAUTS TRIEUX - FORESTAILLE","THUIN"
"56078A081","56078","LE CHENE - LE GIBET - LACOR- BEILLERIE - LE HAUT MARTEAU","THUIN"
"56078A092","56078","BOIS JEAN BOINVAL","THUIN"
"56078A10-","56078","WAIBES","THUIN"
"56078A113","56078","LA COUTURE","THUIN"
"56078A19-","56078","COURIAU (BOIS DU)","THUIN"
"56078A21-","56078","LA BORNE","THUIN"
"56078A222","56078","LA MALADRIE - MAROILLES","THUIN"
"56078A291","56078","LA MALADRIE-HABITATIONS DISP.","THUIN"
"56078B00-","56078","GOZEE-CENTRE","THUIN"
"56078B010","56078","LE BOUT - LA HAUT","THUIN"
"56078B08-","56078","JONQUIERE-ZEUPIRE-MARBISOEUL","THUIN"
"56078B091","56078","BEAUDRIBU","THUIN"
"56078B112","56078","CHANT D'OISEAUX","THUIN"
"56078B122","56078","BOIS DU PRINCE","THUIN"
"56078B182","56078","ZONE","THUIN"
"56078B191","56078","BOIS DE GOZEE","THUIN"
"56078B20-","56078","D'AULNE ABBAYE","THUIN"
"56078B28-","56078","HOURPES","THUIN"
"56078B291","56078","BOIS DE LA GRATTIERE","THUIN"
"56078C000","56078","BIESME-SOUS-THUIN-CENTRE","THUIN"
"56078C062","56078","LE SEURUS","THUIN"
"56078C091","56078","BIESME-SOUS-THUIN - HAB.DISP.","THUIN"
"56078D001","56078","THUILLIES-CENTRE","THUIN"
"56078D01-","56078","OSSOGNE","THUIN"
"56078D022","56078","VICTOIRE - HAMOISES","THUIN"
"56078D080","56078","THUILLIES - HAB. DISP. EST","THUIN"
"56078D09-","56078","THUILLIES - HAB. DISP. OUEST","THUIN"
"56078D10-","56078","LA HOUZEE","THUIN"
"56078D19-","56078","REUMONT","THUIN"
"56078E00-","56078","DONSTIENNES-CENTRE","THUIN"
"56078E09-","56078","DONSTIENNES-HABITATIONS DISP.","THUIN"
"56078F00-","56078","RAGNIES-CENTRE","THUIN"
"56078F09-","56078","BOIS AGAISSES-BARRIERE AGNES- QUATRE ARBRES","THUIN"
"56078F1PN","56078","SAMBRE-OUEST","THUIN"
"56078G000","56078","LEERS-ET-FOSTEAU-CENTRE","THUIN"
"56078G09-","56078","LEERS-ET-FOSTEAU - HAB. DISP.","THUIN"
"56078H00-","56078","BIERCEE-CENTRE","THUIN"
"56078H012","56078","BOIS DE VILLERS-TRIEU A PEQUET","THUIN"
"56078H063","56078","LE CHARNIAT","THUIN"
"56078H08-","56078","PETIT BIERCEE","THUIN"
"56078H091","56078","BOIS DE VILLERS (BOIS)","THUIN"
"56085A001","56085","ESTINNES-AU-MONT-CENTRE","ESTINNES"
"56085A01-","56085","LES TRIEUX","ESTINNES"
"56085A02-","56085","GARE","ESTINNES"
"56085A032","56085","LA CHAPELLE","ESTINNES"
"56085A08-","56085","GRANDS TRIEUX","ESTINNES"
"56085A09-","56085","POMMEROEUL - LA GRANDE COUTURE","ESTINNES"
"56085B00-","56085","ESTINNES-AU-VAL-CENTRE","ESTINNES"
"56085B012","56085","HAUTS PRES","ESTINNES"
"56085B083","56085","LA MALADRIE","ESTINNES"
"56085B091","56085","ESTINNES-AU-VAL - HAB. DISP.","ESTINNES"
"56085B112","56085","LE LEVANT DE MONS","ESTINNES"
"56085B191","56085","LE CHARBONNAGE","ESTINNES"
"56085C000","56085","VELLEREILLE-LES-BRAYEUX-CENTRE","ESTINNES"
"56085C012","56085","BEAU REGARD-ROUTE PROVINCIALE","ESTINNES"
"56085C08-","56085","BONNE ESPERANCE","ESTINNES"
"56085C091","56085","PINCEMAILLE - WAHU (BOIS)","ESTINNES"
"56085C0AJ","56085","DOMAINE & PINCEMAILLE","ESTINNES"
"56085D00-","56085","PEISSANT-CENTRE","ESTINNES"
"56085D062","56085","LE CHENE HOUDIEZ","ESTINNES"
"56085D091","56085","PEISSANT - HABITATIONS DISP.","ESTINNES"
"56085E000","56085","FAUROEULX - CENTRE","ESTINNES"
"56085E090","56085","FAUROEULX-HABITATIONS DISP.","ESTINNES"
"56085E190","56085","LISSEROEULX","ESTINNES"
"56085F00-","56085","CROIX-LEZ-ROUVEROY-CENTRE","ESTINNES"
"56085F09-","56085","CROIX-LEZ-ROUVEROY - HAB.DISP.","ESTINNES"
"56085G00-","56085","ROUVEROY-CENTRE","ESTINNES"
"56085G09-","56085","ROUVEROY - HABITATIONS DISP.","ESTINNES"
"56085H00-","56085","HAULCHIN-CENTRE","ESTINNES"
"56085H01-","56085","LE TOMBOIS","ESTINNES"
"56085H082","56085","LES TIENNES - LA SABLIERE","ESTINNES"
"56085H091","56085","HAULCHIN - HABITATIONS DISP.","ESTINNES"
"56085J00-","56085","VELLEREILLE-LE-SEC-CENTRE","ESTINNES"
"56085J09-","56085","VELLEREILLE-LE-SEC - HAB.DISP.","ESTINNES"
"56086A000","56086","HAM-SUR-HEURE-CENTRE","HAM-SUR-HEURE-NALINNES"
"56086A010","56086","HAMEAU CHARMILLE","HAM-SUR-HEURE-NALINNES"
"56086A02-","56086","BOIS ROMBU - PETITE CORNICHE - TIENNE DU FIR","HAM-SUR-HEURE-NALINNES"
"56086A03-","56086","CHAPELLE DES TROIS ARBRES","HAM-SUR-HEURE-NALINNES"
"56086A032","56086","BEAU CHEMIN","HAM-SUR-HEURE-NALINNES"
"56086A040","56086","CHATEAU COMMUNAL","HAM-SUR-HEURE-NALINNES"
"56086A091","56086","FLEURENCHAMPS - VIVIER","HAM-SUR-HEURE-NALINNES"
"56086A10-","56086","BEIGNEE","HAM-SUR-HEURE-NALINNES"
"56086A11-","56086","BIA-TRO - MORFAYT - GANTERIE","HAM-SUR-HEURE-NALINNES"
"56086A122","56086","LES HAIES","HAM-SUR-HEURE-NALINNES"
"56086A183","56086","COUTURELLE","HAM-SUR-HEURE-NALINNES"
"56086A191","56086","BOIS DE LA FORET","HAM-SUR-HEURE-NALINNES"
"56086A214","56086","VAL D'HEURE - PAR DE LA L'EAU","HAM-SUR-HEURE-NALINNES"
"56086A39-","56086","CLAQUEDENT - BOIS COMMUNAL - TAILLES A FRASNES - FAISONS","HAM-SUR-HEURE-NALINNES"
"56086B000","56086","NALINNES-CENTRE","HAM-SUR-HEURE-NALINNES"
"56086B01-","56086","LAVALLE","HAM-SUR-HEURE-NALINNES"
"56086B020","56086","MONTS","HAM-SUR-HEURE-NALINNES"
"56086B030","56086","LA PRAILE","HAM-SUR-HEURE-NALINNES"
"56086B032","56086","LE LOUVROI","HAM-SUR-HEURE-NALINNES"
"56086B042","56086","GRAND DOUZE BOIS - TINGREMONT PAIRAIN","HAM-SUR-HEURE-NALINNES"
"56086B053","56086","DIME - HAMEAU","HAM-SUR-HEURE-NALINNES"
"56086B081","56086","FONTENELLE - FORESSE","HAM-SUR-HEURE-NALINNES"
"56086B091","56086","NALINNES - HAB. DISP. - NORD","HAM-SUR-HEURE-NALINNES"
"56086B100","56086","HAIES","HAM-SUR-HEURE-NALINNES"
"56086B111","56086","NOIR CHIEN","HAM-SUR-HEURE-NALINNES"
"56086B121","56086","LES SEPT PETITES","HAM-SUR-HEURE-NALINNES"
"56086B132","56086","LA FEREE - ANJOU","HAM-SUR-HEURE-NALINNES"
"56086B142","56086","PETRIA - GROGERIE","HAM-SUR-HEURE-NALINNES"
"56086B18-","56086","WARINAUE","HAM-SUR-HEURE-NALINNES"
"56086B19-","56086","BOIS (NALINNES)","HAM-SUR-HEURE-NALINNES"
"56086B200","56086","BULTIA","HAM-SUR-HEURE-NALINNES"
"56086B29-","56086","WARCHISSAUX - HOUSSEROULE","HAM-SUR-HEURE-NALINNES"
"56086C000","56086","COUR-SUR-HEURE-CENTRE","HAM-SUR-HEURE-NALINNES"
"56086C010","56086","HURLUGEAI - HAYETTES","HAM-SUR-HEURE-NALINNES"
"56086C080","56086","BOIS JACQUES EST","HAM-SUR-HEURE-NALINNES"
"56086C099","56086","EAU D'HEURE - RIVE OUEST","HAM-SUR-HEURE-NALINNES"
"56086D000","56086","MARBAIX-CENTRE","HAM-SUR-HEURE-NALINNES"
"56086D012","56086","LE FAULX","HAM-SUR-HEURE-NALINNES"
"56086D081","56086","LA CAMPAGNE","HAM-SUR-HEURE-NALINNES"
"56086D090","56086","LA PASTURE","HAM-SUR-HEURE-NALINNES"
"56086D19-","56086","BOIS DU PRINCE - FAYAT","HAM-SUR-HEURE-NALINNES"
"56086E00-","56086","JAMIOULX-CENTRE","HAM-SUR-HEURE-NALINNES"
"56086E010","56086","ROSTIMONT - BRUYERE","HAM-SUR-HEURE-NALINNES"
"56086E022","56086","VIVIER - PRE COLIN","HAM-SUR-HEURE-NALINNES"
"56086E091","56086","LES PRES - LA CARRIERE","HAM-SUR-HEURE-NALINNES"
"56086E0PP","56086","LES BRUYERES","HAM-SUR-HEURE-NALINNES"
"56086E112","56086","ANDRIMONT - TASSENIERE","HAM-SUR-HEURE-NALINNES"
"56086E191","56086","LE LORI - PRES","HAM-SUR-HEURE-NALINNES"
"56087A001","56087","MORLANWELZ-MARIEMONT - CENTRE COMMERCIAL","MORLANWELZ"
"56087A01-","56087","GENDARMERIE - GRATTINE","MORLANWELZ"
"56087A02-","56087","MORLANWELZ - STATION","MORLANWELZ"
"56087A032","56087","CENTRE RESIDENTIEL","MORLANWELZ"
"56087A09-","56087","CRONFESTU","MORLANWELZ"
"56087A10-","56087","PLATEAU WAROCQUE","MORLANWELZ"
"56087A112","56087","L'ETOILE","MORLANWELZ"
"56087A122","56087","CITE DE L'OLIVE","MORLANWELZ"
"56087A181","56087","CITE SAINTE-HENRIETTE","MORLANWELZ"
"56087A191","56087","FORET DE MARIEMONT","MORLANWELZ"
"56087A21-","56087","BASCOUP","MORLANWELZ"
"56087A31-","56087","HOME FAMILIAL","MORLANWELZ"
"56087A32-","56087","PARC BOREL","MORLANWELZ"
"56087A33-","56087","LES HAYETTES","MORLANWELZ"
"56087A343","56087","LA FONTAINE DE SPA","MORLANWELZ"
"56087B00-","56087","CARNIERES-CENTRE","MORLANWELZ"
"56087B01-","56087","GRETAU - MARTINIERES","MORLANWELZ"
"56087B02-","56087","BEAUREGARD","MORLANWELZ"
"56087B0AA","56087","TROIS ARBRES ET SAINT-ELOI","MORLANWELZ"
"56087B0PA","56087","VANROME ET TERRIL VIERSET","MORLANWELZ"
"56087B10-","56087","VIEILLE EGLISE","MORLANWELZ"
"56087B112","56087","COLLARMONT","MORLANWELZ"
"56087B183","56087","LE GADI","MORLANWELZ"
"56087B191","56087","COLLARMONT-CIMETIERE MILITAIRE","MORLANWELZ"
"56087B20-","56087","QUARTIER ST.-SANG - CENTENAIRE","MORLANWELZ"
"56087B30-","56087","TRIEUX - TOUT VENT","MORLANWELZ"
"56087B39-","56087","LE PLACARD - HOUSSU","MORLANWELZ"
"56087C00-","56087","MONT-SAINTE-ALDEGONDE-CENTRE","MORLANWELZ"
"56087C08-","56087","BOIS DES FAULX - DISTRIGAZ","MORLANWELZ"
"56087C09-","56087","BOULOIS - BOIS DE CHEVREMONT","MORLANWELZ"
"56087C1MJ","56087","CRONFESTU","MORLANWELZ"
"56088A00-","56088","SIVRY-CENTRE","SIVRY-RANCE"
"56088A002","56088","SIVRY-CENTRE SUD","SIVRY-RANCE"
"56088A01-","56088","LOUVIERE","SIVRY-RANCE"
"56088A021","56088","ENTRE TURE ET DOUANE","SIVRY-RANCE"
"56088A063","56088","MONT-ROSE","SIVRY-RANCE"
"56088A081","56088","SIVRY-HABITATIONS DISP.- NORD","SIVRY-RANCE"
"56088A091","56088","SIVRY-HABITATIONS DISP.- SUD","SIVRY-RANCE"
"56088A162","56088","TOUT-VENT (CAMPING)","SIVRY-RANCE"
"56088A182","56088","LE GRIS MONT","SIVRY-RANCE"
"56088A191","56088","VIEUX SART - TOUT VENT (BOIS)","SIVRY-RANCE"
"56088A292","56088","LA BRUYERE","SIVRY-RANCE"
"56088B00-","56088","GRANDRIEU-CENTRE","SIVRY-RANCE"
"56088B082","56088","LAIREU-TERNE COLAS-BELLE VUE","SIVRY-RANCE"
"56088B091","56088","LA PLAGNE - FRONTIERE","SIVRY-RANCE"
"56088B199","56088","TAILLE CLAUDE - COUTURE - GENESTRIAUX","SIVRY-RANCE"
"56088B29-","56088","LES PETITS TERNES","SIVRY-RANCE"
"56088C00-","56088","SAUTIN-CENTRE","SIVRY-RANCE"
"56088C09-","56088","SAUTIN-HABITATIONS DISPERSEES","SIVRY-RANCE"
"56088C192","56088","ROUTE DE MONS","SIVRY-RANCE"
"56088D00-","56088","RANCE-CENTRE","SIVRY-RANCE"
"56088D01-","56088","LE CANON","SIVRY-RANCE"
"56088D062","56088","CAMPING COMMUNAL","SIVRY-RANCE"
"56088D08-","56088","RANCE-HABITATIONS DISP.- SUD","SIVRY-RANCE"
"56088D091","56088","RANCE-HABITATIONS DISP.- NORD","SIVRY-RANCE"
"56088E000","56088","MONTBLIART-CENTRE","SIVRY-RANCE"
"56088E063","56088","LA JAGNETTE","SIVRY-RANCE"
"56088E082","56088","BOIS DE MONTBLIART","SIVRY-RANCE"
"56088E091","56088","MONTBLIART-HABITATIONS DISP.","SIVRY-RANCE"
"57003A001","57003","ANTOING-CENTRE","ANTOING"
"57003A01-","57003","RUE DE FONTENOY","ANTOING"
"57003A022","57003","ANTOING PARTIE BASSE","ANTOING"
"57003A072","57003","ANTOING - ZONE INDUSTRIELLE","ANTOING"
"57003A091","57003","GUERONDE","ANTOING"
"57003B00-","57003","FONTENOY-CENTRE","ANTOING"
"57003B01-","57003","BOURGEON","ANTOING"
"57003B0MA","57003","FONTENOY, SOL MORTIER","ANTOING"
"57003B0PA","57003","FONTENOY, BANGEON","ANTOING"
"57003C00-","57003","MAUBRAY-CENTRE","ANTOING"
"57003C08-","57003","VELONCHEAUX","ANTOING"
"57003C09-","57003","MAUBRAY-HABITATIONS DISPERSEES","ANTOING"
"57003C10-","57003","MORLIES","ANTOING"
"57003C112","57003","BURIZIAU","ANTOING"
"57003C18-","57003","GRAND CAMP","ANTOING"
"57003C191","57003","MORLIES - HAB. DISP.-SUD-OUEST","ANTOING"
"57003D00-","57003","PERONNES-CENTRE","ANTOING"
"57003D08-","57003","CREVECOEUR","ANTOING"
"57003D091","57003","PERONNES - HABITATIONS DISP.","ANTOING"
"57003D182","57003","ECAU","ANTOING"
"57003D19-","57003","BOIS DE PERONNES","ANTOING"
"57003E00-","57003","BRUYELLE-CENTRE","ANTOING"
"57003E09-","57003","BRUYELLE - HABITATIONS DISP.","ANTOING"
"57003E17-","57003","BRUYELLE - USINES","ANTOING"
"57003F00-","57003","CALONNE-CENTRE","ANTOING"
"57003F08-","57003","LES CORNICHES DU SUD","ANTOING"
"57003F09-","57003","CALONNE - HABITATIONS DISP.","ANTOING"
"57003F11-","57003","ALMANACH","ANTOING"
"57018A000","57018","CELLES-CENTRE","CELLES"
"57018A09-","57018","CELLES-HABITATIONS DISPERSEES","CELLES"
"57018B000","57018","MOLENBAIX-PLACE","CELLES"
"57018B090","57018","MOLENBAIX - HABITATIONS DISP.","CELLES"
"57018B19-","57018","VERT CHEMIN","CELLES"
"57018C001","57018","POTTES-CENTRE","CELLES"
"57018C01-","57018","MARAIS DE LANOIS","CELLES"
"57018C022","57018","QUERMIGNIES - CADU","CELLES"
"57018C082","57018","PETIT MARAIS - ECARTS DU QUENOI ET DU MARAIS DE LANOI","CELLES"
"57018C091","57018","SEBLES - AUNES - REJET MOULU - HABITATONS DISPERSEES","CELLES"
"57018C19-","57018","LE QUENOI","CELLES"
"57018D000","57018","ESCANAFFLES-CENTRE","CELLES"
"57018D0PP","57018","LE CENTRE","CELLES"
"57018D1PP","57018","LA GARE","CELLES"
"57018E000","57018","VELAINES-CENTRE","CELLES"
"57018E090","57018","VELAINES - HABITATIONS DISP.","CELLES"
"57018E19-","57018","CLIPET - MENHART - ARCHIMONT","CELLES"
"57018F00-","57018","POPUELLES-CENTRE","CELLES"
"57018F09-","57018","POPUELLES - HABITATIONS DISP.","CELLES"
"57027A00-","57027","ESTAIMPUIS-CENTRE","ESTAIMPUIS"
"57027A01-","57027","PETIT PARIS","ESTAIMPUIS"
"57027A09-","57027","ESTAIMPUIS - HABITATIONS DISP.","ESTAIMPUIS"
"57027B000","57027","EVREGNIES-CENTRE","ESTAIMPUIS"
"57027B09-","57027","EVREGNIES - HABITATIONS DISP.","ESTAIMPUIS"
"57027C00-","57027","SAINT-LEGER-CENTRE","ESTAIMPUIS"
"57027C09-","57027","CANAL DE L'ESPIERRE - HABITATIONS DISPERSEES - SUD","ESTAIMPUIS"
"57027C199","57027","CANAL DE L'ESPIERRE - PT LANOI HABITATIONS DISPERSEES-NORD","ESTAIMPUIS"
"57027D00-","57027","ESTAIMBOURG-CENTRE","ESTAIMPUIS"
"57027D012","57027","LES HEURES CLAIRES","ESTAIMPUIS"
"57027D091","57027","ESTAIMBOURG-HABITATIONS DISP.","ESTAIMPUIS"
"57027E00-","57027","BAILLEUL-CENTRE","ESTAIMPUIS"
"57027E09-","57027","BAILLEUL - HABITATIONS DISP.","ESTAIMPUIS"
"57027F001","57027","NECHIN-CENTRE","ESTAIMPUIS"
"57027F01-","57027","GIBRALTAR","ESTAIMPUIS"
"57027F022","57027","NECHIN - GARE","ESTAIMPUIS"
"57027F032","57027","MAROC - FESTINGNE","ESTAIMPUIS"
"57027F083","57027","NECHIN-HABITATIONS DISP.- SUD","ESTAIMPUIS"
"57027F091","57027","NECHIN-HABITATIONS DISP.- NORD","ESTAIMPUIS"
"57027G000","57027","LEERS-NORD-CENTRE","ESTAIMPUIS"
"57027G09-","57027","LEERS-NORD - HABITATIONS DISP.","ESTAIMPUIS"
"57062A000","57062","PECQ-CENTRE","PECQ"
"57062A09-","57062","PECQ - HABITATIONS DISPERSEES","PECQ"
"57062B000","57062","WARCOING-CENTRE","PECQ"
"57062B090","57062","WARCOING - HABITATIONS DISP.","PECQ"
"57062C000","57062","HERINNES-CENTRE","PECQ"
"57062C081","57062","LEAUCOURT-RIVAGE","PECQ"
"57062C082","57062","HERINNES-RIVAGE-GRAND COURANT","PECQ"
"57062C091","57062","CAVRINNES-HABITATIONS DISP.","PECQ"
"57062C100","57062","LEAUCOURT-CENTRE","PECQ"
"57062C192","57062","LEAUCOURT - HABITATIONS DISP.","PECQ"
"57062D000","57062","OBIGIES-CENTRE","PECQ"
"57062D09-","57062","OBIGIES - HABITATIONS DISP.","PECQ"
"57062E00-","57062","ESQUELMES-CENTRE","PECQ"
"57062E09-","57062","ESQUELMES - HABITATIONS DISP.","PECQ"
"57064A00-","57064","PERUWELZ-CENTRE","PERUWELZ"
"57064A002","57064","PERUWELZ-CENTRE- SAINT-CHARLES","PERUWELZ"
"57064A011","57064","LA LOQUETTE - BUISSIERES","PERUWELZ"
"57064A02-","57064","BAS CORON","PERUWELZ"
"57064A03-","57064","LE BOCQUET","PERUWELZ"
"57064A05-","57064","VERT CORON - OUTRE L'EAU","PERUWELZ"
"57064A08-","57064","PARC - CHAUFFOURS","PERUWELZ"
"57064A100","57064","MONT DE PERUWELZ","PERUWELZ"
"57064A190","57064","TRIEU - CERFONTAINE","PERUWELZ"
"57064A20-","57064","GADROUILLET","PERUWELZ"
"57064A212","57064","CHASSOUDERIE - NOEUMOULIN","PERUWELZ"
"57064A291","57064","VERQUESIES","PERUWELZ"
"57064A31-","57064","FAUBOURG DE ROUCOURT-BOUSTIAU","PERUWELZ"
"57064A39-","57064","FAUBOURG ROUCOURT-VERMONTOIS","PERUWELZ"
"57064B00-","57064","WIERS-CENTRE","PERUWELZ"
"57064B01-","57064","RENGIES","PERUWELZ"
"57064B02-","57064","LA GRIVARDIE","PERUWELZ"
"57064B089","57064","QUATRE CHEMINS-RIVAGE-LES BIEZ","PERUWELZ"
"57064B09-","57064","WIERS - HABITATIONS DISP.- EST","PERUWELZ"
"57064B11-","57064","VERGNE","PERUWELZ"
"57064B21-","57064","GOURGES-CENTRE","PERUWELZ"
"57064B222","57064","LA GARENNE","PERUWELZ"
"57064B291","57064","GOURGES-HABITATIONS DISPERSEES","PERUWELZ"
"57064B31-","57064","GROSMONT","PERUWELZ"
"57064B49-","57064","PONT DE WIERS","PERUWELZ"
"57064C00-","57064","CALLENELLE-CENTRE","PERUWELZ"
"57064C012","57064","PONT DE CALLENELLE DE GAULLE","PERUWELZ"
"57064C09-","57064","CALLENELLE - HABITATIONS DISP.","PERUWELZ"
"57064C191","57064","MARAIS","PERUWELZ"
"57064D00-","57064","BRASMENIL-CENTRE","PERUWELZ"
"57064D01-","57064","CROIX","PERUWELZ"
"57064D09-","57064","BRASMENIL - HABITATIONS DISP.","PERUWELZ"
"57064D11-","57064","GROSMONT-CENTRE","PERUWELZ"
"57064D19-","57064","GROSMONT - HABITATIONS DISP.","PERUWELZ"
"57064E00-","57064","WASMES-CENTRE","PERUWELZ"
"57064E01-","57064","BRIFFOEIL-CENTRE","PERUWELZ"
"57064E080","57064","BRIFFOEIL - HABITATIONS DISP.","PERUWELZ"
"57064E090","57064","WASMES-HABITATIONS DISPERSEES","PERUWELZ"
"57064E21-","57064","AUDEMEZ-CENTRE","PERUWELZ"
"57064E29-","57064","AUDEMEZ - HABITATIONS DISP.","PERUWELZ"
"57064F00-","57064","BAUGNIES-CENTRE","PERUWELZ"
"57064F09-","57064","BAUGNIES - HABITATIONS DISP.","PERUWELZ"
"57064F19-","57064","PONANGE","PERUWELZ"
"57064G00-","57064","BRAFFE-CENTRE","PERUWELZ"
"57064G082","57064","PARADIS ROBIN - FORS CORON - LE QUESNOY","PERUWELZ"
"57064G091","57064","BRAFFE - HABITATIONS DISP.","PERUWELZ"
"57064H00-","57064","BURY-CENTRE","PERUWELZ"
"57064H01-","57064","LA CROIX","PERUWELZ"
"57064H08-","57064","BURY-HABITATIONS DISP. - OUEST","PERUWELZ"
"57064H09-","57064","BURY-HABITATIONS DISP. - EST","PERUWELZ"
"57064J00-","57064","ROUCOURT-CENTRE","PERUWELZ"
"57064J09-","57064","CHAMP LIONNE - LES PRES","PERUWELZ"
"57064J11-","57064","LA ROE","PERUWELZ"
"57064J19-","57064","ARONDEAU - NOIRE CROUTE","PERUWELZ"
"57064K00-","57064","BON-SECOURS-CENTRE","PERUWELZ"
"57064K09-","57064","BON-SECOURS-HABITATIONS DISP.","PERUWELZ"
"57072A00-","57072","RUMES-CENTRE","RUMES"
"57072A01-","57072","LE SENTIER - LE SARTEAU","RUMES"
"57072A09-","57072","RUMES-HABITATIONS DISPERSEES","RUMES"
"57072A11-","57072","CROISETTE","RUMES"
"57072A19-","57072","LA CROIX-ROUGE - LA POTERIE","RUMES"
"57072B001","57072","TAINTIGNIES-CENTRE","RUMES"
"57072B01-","57072","WATTIMEZ - ECUELLE","RUMES"
"57072B08-","57072","COEUR JOYEUX","RUMES"
"57072B09-","57072","FLORENT","RUMES"
"57072B102","57072","PETIT RUMES","RUMES"
"57072B19-","57072","DERODERIE - CLAIRMAIE","RUMES"
"57072C00-","57072","LA GLANERIE-CENTRE","RUMES"
"57072C01-","57072","BAS PREAU","RUMES"
"57072C08-","57072","LE CRINQUET","RUMES"
"57072C09-","57072","LA GLANERIE - HAB. DISP. - EST","RUMES"
"57081A00-","57081","TOURNAI-CENTRE","TOURNAI"
"57081A011","57081","SEMINAIRE - SAINT-PIAT","TOURNAI"
"57081A021","57081","LA MADELEINE","TOURNAI"
"57081A032","57081","TOURNAI - PALAIS DE JUSTICE","TOURNAI"
"57081A043","57081","TOURNAI - HOTEL DE VILLE","TOURNAI"
"57081A052","57081","SAINT-JACQUES","TOURNAI"
"57081A10-","57081","FAUBOURG DE MARVIS","TOURNAI"
"57081A190","57081","CHAUSSEE DE BRUXELLES","TOURNAI"
"57081A200","57081","HAMEAU ALLAIRE","TOURNAI"
"57081A30-","57081","FAUBOURG DE VALENCIENNES","TOURNAI"
"57081A401","57081","FAUBOURG SAINT-MARTIN - CENTRE","TOURNAI"
"57081A412","57081","MAROC","TOURNAI"
"57081A422","57081","SENTIER DE ERE","TOURNAI"
"57081A491","57081","FAUBOURG ST-MARTIN -HAB. DISP.","TOURNAI"
"57081A501","57081","FAUBOURG DE LILLE","TOURNAI"
"57081A51-","57081","VERT BOCAGE","TOURNAI"
"57081A522","57081","RESIDENCE CARBONELLE","TOURNAI"
"57081A601","57081","FAUBOURG DE MAIRE","TOURNAI"
"57081A612","57081","BEAUSEJOUR","TOURNAI"
"57081A673","57081","PORT FLUVIAL-QUARTIER INDUSTR.","TOURNAI"
"57081A701","57081","FAUBOURG DU CHATEAU","TOURNAI"
"57081A712","57081","MAISON DE REPOS","TOURNAI"
"57081A801","57081","FAUBOURG MORELLE","TOURNAI"
"57081A892","57081","ANCIEN MOULIN DES PIERRES","TOURNAI"
"57081A90-","57081","TOURNAI - GARE","TOURNAI"
"57081A911","57081","TOURNAI - LYCEE ROYAL","TOURNAI"
"57081A92-","57081","TOURNAI - CASERNES","TOURNAI"
